Time,Bits
13910,356
13916,360
13921,361
13927,357
13933,353
13939,352
13945,355
13950,359
13956,361
13962,359
13968,354
13974,351
13979,352
13985,356
13991,359
13997,359
14003,354
14008,350
14014,349
14020,352
14026,357
14032,359
14037,356
14043,351
14049,349
14055,350
14061,354
14066,357
14072,357
14078,351
14084,347
14090,347
14095,350
14101,355
14107,355
14113,352
14119,347
14124,346
14130,349
14136,354
14142,356
14148,354
14153,348
14159,345
14165,346
14171,350
14177,353
14182,353
14188,348
14194,344
14200,344
14206,348
14211,353
14217,354
14223,352
14229,347
14235,345
14240,347
14246,351
14252,354
14258,353
14264,348
14269,344
14275,344
14281,348
14287,353
14293,354
14298,351
14304,346
14310,344
14316,346
14322,351
14328,353
14333,353
14339,347
14345,344
14351,344
14357,348
14362,353
14368,354
14374,351
14380,346
14386,344
14391,347
14397,351
14403,354
14409,353
14415,348
14420,345
14426,345
14432,349
14438,354
14444,355
14449,351
14455,347
14461,346
14467,349
14473,354
14478,356
14484,355
14490,350
14496,348
14502,348
14507,352
14513,356
14519,357
14525,353
14531,349
14536,348
14542,352
14548,357
14554,359
14560,357
14565,352
14571,350
14577,352
14583,356
14589,360
14594,359
14600,354
14606,351
14612,351
14618,355
14623,359
14629,360
14635,357
14641,353
14647,352
14652,355
14658,359
14664,362
14670,360
14676,355
14681,353
14687,354
14693,358
14699,361
14705,361
14710,357
14716,353
14722,353
14728,356
14734,361
14739,362
14745,360
14751,355
14757,353
14763,355
14768,359
14774,362
14780,361
14786,357
14792,353
14798,353
14803,357
14809,361
14815,362
14821,359
14827,354
14832,352
14838,354
14844,358
14850,361
14856,361
14861,356
14867,353
14873,353
14879,356
14885,360
14890,361
14896,358
14902,354
14908,352
14914,354
14919,358
14925,361
14931,360
14937,355
14943,352
14948,352
14954,355
14960,359
14966,360
14972,356
14977,351
14983,350
14989,353
14995,357
15001,360
15006,358
15012,352
15018,350
15024,350
15030,354
15035,357
15041,357
15047,352
15053,348
15059,348
15064,351
15070,356
15076,357
15082,354
15088,349
15093,347
15099,349
15105,353
15111,356
15117,355
15122,349
15128,346
15134,346
15140,350
15146,354
15151,354
15157,350
15163,346
15169,345
15175,348
15180,353
15186,355
15192,353
15198,347
15204,344
15210,345
15215,349
15221,352
15227,352
15233,348
15239,344
15244,343
15250,347
15256,353
15262,354
15268,352
15273,347
15279,345
15285,346
15291,350
15297,354
15302,353
15308,348
15314,344
15320,344
15326,348
15331,352
15337,354
15343,352
15349,346
15355,344
15360,346
15366,350
15372,354
15378,353
15384,348
15389,345
15395,344
15401,348
15407,353
15413,355
15418,352
15424,347
15430,346
15436,348
15442,352
15447,355
15453,355
15459,349
15465,346
15471,347
15476,351
15482,355
15488,356
15494,353
15500,348
15506,347
15511,350
15517,355
15523,358
15529,356
15535,351
15540,348
15546,350
15552,354
15558,358
15564,358
15569,354
15575,350
15581,350
15587,354
15592,359
15598,360
15604,358
15610,353
15616,351
15621,354
15627,358
15633,361
15639,360
15645,355
15651,352
15656,353
15662,356
15668,360
15674,361
15680,357
15685,353
15691,353
15697,356
15703,361
15709,363
15714,361
15720,356
15726,353
15732,355
15738,359
15743,362
15749,362
15755,357
15761,353
15767,353
15772,356
15778,361
15784,363
15790,360
15796,355
15801,353
15807,355
15813,359
15819,362
15825,361
15830,357
15836,353
15842,353
15848,356
15854,361
15859,362
15865,359
15871,354
15877,352
15883,354
15888,358
15894,361
15900,360
15906,355
15912,352
15917,352
15923,355
15929,359
15935,361
15941,358
15946,353
15952,351
15958,353
15964,357
15970,360
15976,358
15981,353
15987,350
15993,350
15999,354
16005,358
16010,358
16016,354
16022,350
16028,348
16034,351
16039,355
16045,357
16051,356
16057,350
16063,347
16068,348
16074,352
16080,355
16086,355
16092,350
16097,346
16103,346
