Time,Bits_0
16292,301
16298,302
16304,297
16310,292
16315,291
16321,294
16327,300
16333,303
16339,303
16344,298
16350,295
16356,296
16362,303
16368,308
16373,310
16379,307
16385,303
16391,303
16397,307
16403,314
16408,318
16414,318
16420,314
16426,312
16432,314
16437,321
16443,327
16449,330
16455,328
16461,325
16466,325
16472,330
16478,337
16484,341
16490,341
16495,337
16501,336
16507,339
16513,345
16519,350
16524,352
16530,350
16536,347
16542,349
16548,354
16553,360
16559,364
16565,363
16571,360
16577,360
16582,364
16588,369
16594,373
16600,374
16606,372
16611,370
16617,373
16623,377
16629,382
16635,384
16640,382
16646,379
16652,380
16658,383
16664,386
16669,389
16675,388
16681,386
16687,385
16693,388
16698,390
16704,394
16710,395
16716,393
16722,391
16727,392
16733,394
